ORF	Gene.Name	SGD.Num	GO.Term.Type	GO.Term.Description	GO.Term.Number	Annotation.Status
YOR197W	MCA1	S000005723	F	hydrolase activity	GO:0016787	ORF|Verified
YOR197W	MCA1	S000005723	F	peptidase activity	GO:0008233	ORF|Verified
YOR198C	BFR1	S000005724	F	RNA binding	GO:0003723	ORF|Verified
YOR198C	BFR1	S000005724	F	mRNA binding	GO:0003729	ORF|Verified
YOR199W		S000005725	F	molecular_function	GO:0003674	ORF|Dubious
YOR200W		S000005726	F	molecular_function	GO:0003674	ORF|Dubious
YOR201C	MRM1	S000005727	F	methyltransferase activity	GO:0008168	ORF|Verified
YOR201C	MRM1	S000005727	F	transferase activity	GO:0016740	ORF|Verified
YOR202W	HIS3	S000005728	F	lyase activity	GO:0016829	ORF|Verified
YOR203W		S000005729	F	molecular_function	GO:0003674	ORF|Dubious
YOR204W	DED1	S000005730	F	ATPase activity	GO:0016887	ORF|Verified
YOR204W	DED1	S000005730	F	RNA binding	GO:0003723	ORF|Verified
YOR204W	DED1	S000005730	F	helicase activity	GO:0004386	ORF|Verified
YOR204W	DED1	S000005730	F	hydrolase activity	GO:0016787	ORF|Verified
YOR204W	DED1	S000005730	F	mRNA binding	GO:0003729	ORF|Verified
YOR205C	GEP3	S000005731	F	molecular_function	GO:0003674	ORF|Verified
YOR206W	NOC2	S000005732	F	RNA binding	GO:0003723	ORF|Verified
YOR206W	NOC2	S000005732	F	mRNA binding	GO:0003729	ORF|Verified
YOR207C	RET1	S000005733	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YOR207C	RET1	S000005733	F	transferase activity	GO:0016740	ORF|Verified
YOR208W	PTP2	S000005734	F	hydrolase activity	GO:0016787	ORF|Verified
YOR208W	PTP2	S000005734	F	phosphatase activity	GO:0016791	ORF|Verified
YOR209C	NPT1	S000005735	F	transferase activity	GO:0016740	ORF|Verified
YOR209C	NPT1	S000005735	F	transferase activity, transferring glycosyl groups	GO:0016757	ORF|Verified
YOR210W	RPB10	S000005736	F	ion binding	GO:0043167	ORF|Verified
YOR210W	RPB10	S000005736	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YOR210W	RPB10	S000005736	F	transferase activity	GO:0016740	ORF|Verified
YOR211C	MGM1	S000005737	F	GTPase activity	GO:0003924	ORF|Verified
YOR211C	MGM1	S000005737	F	hydrolase activity	GO:0016787	ORF|Verified
YOR212W	STE4	S000005738	F	signal transducer activity	GO:0004871	ORF|Verified
YOR213C	SAS5	S000005739	F	transferase activity	GO:0016740	ORF|Verified
YOR214C	SPR2	S000005740	F	molecular_function	GO:0003674	ORF|Verified
YOR215C	AIM41	S000005741	F	molecular_function	GO:0003674	ORF|Verified
YOR216C	RUD3	S000005742	F	enzyme binding	GO:0019899	ORF|Verified
YOR217W	RFC1	S000005743	F	ATPase activity	GO:0016887	ORF|Verified
YOR217W	RFC1	S000005743	F	DNA binding	GO:0003677	ORF|Verified
YOR217W	RFC1	S000005743	F	hydrolase activity	GO:0016787	ORF|Verified
YOR218C		S000005744	F	molecular_function	GO:0003674	ORF|Dubious
YOR219C	STE13	S000005745	F	hydrolase activity	GO:0016787	ORF|Verified
YOR219C	STE13	S000005745	F	peptidase activity	GO:0008233	ORF|Verified
YOR220W	RCN2	S000005746	F	molecular_function	GO:0003674	ORF|Verified
YOR221C	MCT1	S000005747	F	transferase activity	GO:0016740	ORF|Verified
YOR222W	ODC2	S000005748	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR223W	DSC3	S000005749	F	molecular_function	GO:0003674	ORF|Verified
YOR224C	RPB8	S000005750	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YOR224C	RPB8	S000005750	F	transferase activity	GO:0016740	ORF|Verified
YOR225W		S000005751	F	molecular_function	GO:0003674	ORF|Dubious
YOR226C	ISU2	S000005752	F	molecular_function	GO:0003674	ORF|Verified
YOR227W	HER1	S000005753	F	molecular_function	GO:0003674	ORF|Verified
YOR228C	MCP1	S000005754	F	molecular_function	GO:0003674	ORF|Verified
YOR229W	WTM2	S000005755	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YOR229W	WTM2	S000005755	F	transcription factor activity, protein binding	GO:0000988	ORF|Verified
YOR230W	WTM1	S000005756	F	transcription factor activity, protein binding	GO:0000988	ORF|Verified
YOR231C-A		S000028716	F	molecular_function	GO:0003674	ORF|Dubious
YOR231W	MKK1	S000005757	F	kinase activity	GO:0016301	ORF|Verified
YOR231W	MKK1	S000005757	F	signal transducer activity	GO:0004871	ORF|Verified
YOR231W	MKK1	S000005757	F	transferase activity	GO:0016740	ORF|Verified
YOR232W	MGE1	S000005758	F	enzyme regulator activity	GO:0030234	ORF|Verified
YOR233W	KIN4	S000005759	F	kinase activity	GO:0016301	ORF|Verified
YOR233W	KIN4	S000005759	F	transferase activity	GO:0016740	ORF|Verified
YOR234C	RPL33B	S000005760	F	structural constituent of ribosome	GO:0003735	ORF|Verified
YOR234C	RPL33B	S000005760	F	structural molecule activity	GO:0005198	ORF|Verified
YOR235W	IRC13	S000005761	F	molecular_function	GO:0003674	ORF|Dubious
YOR236W	DFR1	S000005762	F	RNA binding	GO:0003723	ORF|Verified
YOR236W	DFR1	S000005762	F	mRNA binding	GO:0003729	ORF|Verified
YOR236W	DFR1	S000005762	F	oxidoreductase activity	GO:0016491	ORF|Verified
YOR237W	HES1	S000005763	F	lipid binding	GO:0008289	ORF|Verified
YOR238W		S000005764	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR239W	ABP140	S000005765	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YOR239W	ABP140	S000005765	F	methyltransferase activity	GO:0008168	ORF|Verified
YOR239W	ABP140	S000005765	F	protein binding, bridging	GO:0030674	ORF|Verified
YOR239W	ABP140	S000005765	F	transferase activity	GO:0016740	ORF|Verified
YOR241W	MET7	S000005767	F	ligase activity	GO:0016874	ORF|Verified
YOR242C	SSP2	S000005768	F	molecular_function	GO:0003674	ORF|Verified
YOR243C	PUS7	S000005769	F	isomerase activity	GO:0016853	ORF|Verified
YOR244W	ESA1	S000005770	F	transferase activity	GO:0016740	ORF|Verified
YOR245C	DGA1	S000005771	F	transferase activity	GO:0016740	ORF|Verified
YOR246C	ENV9	S000005772	F	oxidoreductase activity	GO:0016491	ORF|Verified
YOR247W	SRL1	S000005773	F	molecular_function	GO:0003674	ORF|Verified
YOR248W		S000005774	F	molecular_function	GO:0003674	ORF|Dubious
YOR249C	APC5	S000005775	F	transferase activity	GO:0016740	ORF|Verified
YOR250C	CLP1	S000005776	F	RNA binding	GO:0003723	ORF|Verified
YOR251C	TUM1	S000005777	F	transferase activity	GO:0016740	ORF|Verified
YOR252W	TMA16	S000005778	F	molecular_function	GO:0003674	ORF|Verified
YOR253W	NAT5	S000005779	F	transferase activity	GO:0016740	ORF|Verified
YOR254C	SEC63	S000005780	F	protein transporter activity	GO:0008565	ORF|Verified
YOR255W	OSW1	S000005781	F	molecular_function	GO:0003674	ORF|Verified
YOR256C	TRE2	S000005782	F	molecular_function	GO:0003674	ORF|Verified
YOR257W	CDC31	S000005783	F	structural molecule activity	GO:0005198	ORF|Verified
YOR258W	HNT3	S000005784	F	hydrolase activity	GO:0016787	ORF|Verified
YOR258W	HNT3	S000005784	F	nuclease activity	GO:0004518	ORF|Verified
YOR259C	RPT4	S000005785	F	ATPase activity	GO:0016887	ORF|Verified
YOR259C	RPT4	S000005785	F	hydrolase activity	GO:0016787	ORF|Verified
YOR260W	GCD1	S000005786	F	RNA binding	GO:0003723	ORF|Verified
YOR260W	GCD1	S000005786	F	guanyl-nucleotide exchange factor activity	GO:0005085	ORF|Verified
YOR260W	GCD1	S000005786	F	translation factor activity, RNA binding	GO:0008135	ORF|Verified
YOR261C	RPN8	S000005787	F	other		ORF|Verified
YOR262W	GPN2	S000005788	F	GTPase activity	GO:0003924	ORF|Verified
YOR262W	GPN2	S000005788	F	hydrolase activity	GO:0016787	ORF|Verified
YOR263C		S000005789	F	molecular_function	GO:0003674	ORF|Dubious
YOR264W	DSE3	S000005790	F	molecular_function	GO:0003674	ORF|Verified
YOR265W	RBL2	S000005791	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YOR266W	PNT1	S000005792	F	molecular_function	GO:0003674	ORF|Verified
YOR267C	HRK1	S000005793	F	kinase activity	GO:0016301	ORF|Verified
YOR267C	HRK1	S000005793	F	transferase activity	GO:0016740	ORF|Verified
YOR268C		S000005794	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR269W	PAC1	S000005795	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YOR270C	VPH1	S000005796	F	ATPase activity	GO:0016887	ORF|Verified
YOR270C	VPH1	S000005796	F	hydrolase activity	GO:0016787	ORF|Verified
YOR270C	VPH1	S000005796	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR271C	FSF1	S000005797	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR272W	YTM1	S000005798	F	molecular_function	GO:0003674	ORF|Verified
YOR273C	TPO4	S000005799	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR274W	MOD5	S000005800	F	RNA binding	GO:0003723	ORF|Verified
YOR274W	MOD5	S000005800	F	transferase activity	GO:0016740	ORF|Verified
YOR275C	RIM20	S000005801	F	molecular_function	GO:0003674	ORF|Verified
YOR276W	CAF20	S000005802	F	molecular_function	GO:0003674	ORF|Verified
YOR277C		S000005803	F	molecular_function	GO:0003674	ORF|Dubious
YOR278W	HEM4	S000005804	F	lyase activity	GO:0016829	ORF|Verified
YOR279C	RFM1	S000005805	F	protein binding, bridging	GO:0030674	ORF|Verified
YOR280C	FSH3	S000005806	F	molecular_function	GO:0003674	ORF|Verified
YOR281C	PLP2	S000005807	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YOR282W		S000005808	F	molecular_function	GO:0003674	ORF|Dubious
YOR283W		S000005809	F	hydrolase activity	GO:0016787	ORF|Verified
YOR283W		S000005809	F	phosphatase activity	GO:0016791	ORF|Verified
YOR284W	HUA2	S000005810	F	molecular_function	GO:0003674	ORF|Verified
YOR285W	RDL1	S000005811	F	transferase activity	GO:0016740	ORF|Verified
YOR286W	RDL2	S000005812	F	transferase activity	GO:0016740	ORF|Verified
YOR287C	RRP36	S000005813	F	molecular_function	GO:0003674	ORF|Verified
YOR288C	MPD1	S000005814	F	isomerase activity	GO:0016853	ORF|Verified
YOR288C	MPD1	S000005814	F	oxidoreductase activity	GO:0016491	ORF|Verified
YOR289W		S000005815	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR290C	SNF2	S000005816	F	ATPase activity	GO:0016887	ORF|Verified
YOR290C	SNF2	S000005816	F	DNA binding	GO:0003677	ORF|Verified
YOR290C	SNF2	S000005816	F	chromatin binding	GO:0003682	ORF|Verified
YOR290C	SNF2	S000005816	F	histone binding	GO:0042393	ORF|Verified
YOR290C	SNF2	S000005816	F	hydrolase activity	GO:0016787	ORF|Verified
YOR290C	SNF2	S000005816	F	transcription factor binding	GO:0008134	ORF|Verified
YOR291W	YPK9	S000005817	F	molecular_function	GO:0003674	ORF|Verified
YOR292C		S000005818	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR293C-A		S000028858	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR293W	RPS10A	S000005819	F	structural constituent of ribosome	GO:0003735	ORF|Verified
YOR293W	RPS10A	S000005819	F	structural molecule activity	GO:0005198	ORF|Verified
YOR294W	RRS1	S000005820	F	molecular_function	GO:0003674	ORF|Verified
YOR295W	UAF30	S000005821	F	DNA binding	GO:0003677	ORF|Verified
YOR295W	UAF30	S000005821	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YOR296W		S000005822	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR297C	TIM18	S000005823	F	protein transporter activity	GO:0008565	ORF|Verified
YOR297C	TIM18	S000005823	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR298C-A	MBF1	S000007253	F	transcription factor activity, protein binding	GO:0000988	ORF|Verified
YOR298W	MUM3	S000005824	F	transferase activity	GO:0016740	ORF|Verified
YOR299W	BUD7	S000005825	F	molecular_function	GO:0003674	ORF|Verified
YOR300W		S000005826	F	molecular_function	GO:0003674	ORF|Dubious
YOR301W	RAX1	S000005827	F	molecular_function	GO:0003674	ORF|Verified
YOR302W		S000005828	F	other		ORF|Verified
YOR303W	CPA1	S000005829	F	ligase activity	GO:0016874	ORF|Verified
YOR304C-A	BIL1	S000005830	F	molecular_function	GO:0003674	ORF|Verified
YOR304W	ISW2	S000005831	F	ATPase activity	GO:0016887	ORF|Verified
YOR304W	ISW2	S000005831	F	DNA binding	GO:0003677	ORF|Verified
YOR304W	ISW2	S000005831	F	chromatin binding	GO:0003682	ORF|Verified
YOR304W	ISW2	S000005831	F	hydrolase activity	GO:0016787	ORF|Verified
YOR305W	RRG7	S000005832	F	molecular_function	GO:0003674	ORF|Verified
YOR306C	MCH5	S000005833	F	other		ORF|Verified
YOR307C	SLY41	S000005834	F	molecular_function	GO:0003674	ORF|Verified
YOR308C	SNU66	S000005835	F	molecular_function	GO:0003674	ORF|Verified
YOR309C		S000005836	F	molecular_function	GO:0003674	ORF|Dubious
YOR310C	NOP58	S000005837	F	RNA binding	GO:0003723	ORF|Verified
YOR310C	NOP58	S000005837	F	mRNA binding	GO:0003729	ORF|Verified
YOR311C	DGK1	S000005838	F	kinase activity	GO:0016301	ORF|Verified
YOR311C	DGK1	S000005838	F	transferase activity	GO:0016740	ORF|Verified
YOR312C	RPL20B	S000005839	F	structural constituent of ribosome	GO:0003735	ORF|Verified
YOR312C	RPL20B	S000005839	F	structural molecule activity	GO:0005198	ORF|Verified
YOR313C	SPS4	S000005840	F	molecular_function	GO:0003674	ORF|Verified
YOR314W		S000005841	F	molecular_function	GO:0003674	ORF|Dubious
YOR314W-A		S000007629	F	molecular_function	GO:0003674	ORF|Dubious
YOR315W	SFG1	S000005842	F	molecular_function	GO:0003674	ORF|Verified
YOR316C	COT1	S000005843	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR316C-A		S000028584	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR317W	FAA1	S000005844	F	ligase activity	GO:0016874	ORF|Verified
YOR318C		S000005845	F	molecular_function	GO:0003674	ORF|Dubious
YOR319W	HSH49	S000005846	F	RNA binding	GO:0003723	ORF|Verified
YOR320C	GNT1	S000005847	F	transferase activity	GO:0016740	ORF|Verified
YOR320C	GNT1	S000005847	F	transferase activity, transferring glycosyl groups	GO:0016757	ORF|Verified
YOR321W	PMT3	S000005848	F	transferase activity	GO:0016740	ORF|Verified
YOR321W	PMT3	S000005848	F	transferase activity, transferring glycosyl groups	GO:0016757	ORF|Verified
YOR322C	LDB19	S000005849	F	enzyme binding	GO:0019899	ORF|Verified
YOR323C	PRO2	S000005850	F	oxidoreductase activity	GO:0016491	ORF|Verified
YOR324C	FRT1	S000005851	F	molecular_function	GO:0003674	ORF|Verified
YOR325W		S000005852	F	molecular_function	GO:0003674	ORF|Dubious
YOR326W	MYO2	S000005853	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YOR326W	MYO2	S000005853	F	hydrolase activity	GO:0016787	ORF|Verified
YOR327C	SNC2	S000005854	F	other		ORF|Verified
YOR328W	PDR10	S000005855	F	ATPase activity	GO:0016887	ORF|Verified
YOR328W	PDR10	S000005855	F	hydrolase activity	GO:0016787	ORF|Verified
YOR328W	PDR10	S000005855	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR329C	SCD5	S000005856	F	enzyme binding	GO:0019899	ORF|Verified
YOR329W-A		S000028585	F	molecular_function	GO:0003674	ORF|Dubious
YOR330C	MIP1	S000005857	F	hydrolase activity	GO:0016787	ORF|Verified
YOR330C	MIP1	S000005857	F	nuclease activity	GO:0004518	ORF|Verified
YOR330C	MIP1	S000005857	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YOR330C	MIP1	S000005857	F	transferase activity	GO:0016740	ORF|Verified
YOR331C		S000005858	F	molecular_function	GO:0003674	ORF|Dubious
YOR332W	VMA4	S000005859	F	ATPase activity	GO:0016887	ORF|Verified
YOR332W	VMA4	S000005859	F	hydrolase activity	GO:0016787	ORF|Verified
YOR332W	VMA4	S000005859	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR333C		S000005860	F	molecular_function	GO:0003674	ORF|Dubious
YOR334W	MRS2	S000005861	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR335C	ALA1	S000005862	F	ligase activity	GO:0016874	ORF|Verified
YOR335W-A		S000028717	F	molecular_function	GO:0003674	ORF|Dubious
YOR336W	KRE5	S000005863	F	transferase activity	GO:0016740	ORF|Verified
YOR336W	KRE5	S000005863	F	transferase activity, transferring glycosyl groups	GO:0016757	ORF|Verified
YOR337W	TEA1	S000005864	F	DNA binding	GO:0003677	ORF|Verified
YOR338W		S000005865	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR339C	UBC11	S000005866	F	transferase activity	GO:0016740	ORF|Verified
YOR340C	RPA43	S000005867	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YOR340C	RPA43	S000005867	F	transferase activity	GO:0016740	ORF|Verified
YOR341W	RPA190	S000005868	F	chromatin binding	GO:0003682	ORF|Verified
YOR341W	RPA190	S000005868	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YOR341W	RPA190	S000005868	F	transferase activity	GO:0016740	ORF|Verified
YOR342C		S000005869	F	molecular_function	GO:0003674	ORF|Verified
YOR343C		S000005870	F	molecular_function	GO:0003674	ORF|Dubious
YOR344C	TYE7	S000005871	F	DNA binding	GO:0003677	ORF|Verified
YOR344C	TYE7	S000005871	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YOR345C		S000005872	F	molecular_function	GO:0003674	ORF|Dubious
YOR346W	REV1	S000005873	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YOR346W	REV1	S000005873	F	transferase activity	GO:0016740	ORF|Verified
YOR347C	PYK2	S000005874	F	transferase activity	GO:0016740	ORF|Verified
YOR348C	PUT4	S000005875	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR349W	CIN1	S000005876	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YOR350C	MNE1	S000005877	F	molecular_function	GO:0003674	ORF|Verified
YOR351C	MEK1	S000005878	F	kinase activity	GO:0016301	ORF|Verified
YOR351C	MEK1	S000005878	F	transferase activity	GO:0016740	ORF|Verified
YOR352W	TFB6	S000005879	F	molecular_function	GO:0003674	ORF|Verified
YOR353C	SOG2	S000005880	F	molecular_function	GO:0003674	ORF|Verified
YOR354C	MSC6	S000005881	F	RNA binding	GO:0003723	ORF|Verified
YOR354C	MSC6	S000005881	F	mRNA binding	GO:0003729	ORF|Verified
YOR355W	GDS1	S000005882	F	molecular_function	GO:0003674	ORF|Verified
YOR356W	CIR2	S000005883	F	molecular_function	GO:0003674	ORF|Verified
YOR357C	SNX3	S000005884	F	ion binding	GO:0043167	ORF|Verified
YOR357C	SNX3	S000005884	F	lipid binding	GO:0008289	ORF|Verified
YOR358W	HAP5	S000005885	F	DNA binding	GO:0003677	ORF|Verified
YOR358W	HAP5	S000005885	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YOR359W	VTS1	S000005886	F	DNA binding	GO:0003677	ORF|Verified
YOR359W	VTS1	S000005886	F	RNA binding	GO:0003723	ORF|Verified
YOR360C	PDE2	S000005887	F	hydrolase activity	GO:0016787	ORF|Verified
YOR361C	PRT1	S000005888	F	RNA binding	GO:0003723	ORF|Verified
YOR361C	PRT1	S000005888	F	translation factor activity, RNA binding	GO:0008135	ORF|Verified
YOR362C	PRE10	S000005889	F	RNA binding	GO:0003723	ORF|Verified
YOR362C	PRE10	S000005889	F	mRNA binding	GO:0003729	ORF|Verified
YOR363C	PIP2	S000005890	F	DNA binding	GO:0003677	ORF|Verified
YOR363C	PIP2	S000005890	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YOR364W		S000005891	F	molecular_function	GO:0003674	ORF|Dubious
YOR365C		S000005892	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR366W		S000005893	F	molecular_function	GO:0003674	ORF|Dubious
YOR367W	SCP1	S000005894	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YOR367W	SCP1	S000005894	F	protein binding, bridging	GO:0030674	ORF|Verified
YOR368W	RAD17	S000005895	F	DNA binding	GO:0003677	ORF|Verified
YOR369C	RPS12	S000005896	F	structural constituent of ribosome	GO:0003735	ORF|Verified
YOR369C	RPS12	S000005896	F	structural molecule activity	GO:0005198	ORF|Verified
YOR370C	MRS6	S000005897	F	enzyme binding	GO:0019899	ORF|Verified
YOR370C	MRS6	S000005897	F	transferase activity	GO:0016740	ORF|Verified
YOR371C	GPB1	S000005898	F	enzyme regulator activity	GO:0030234	ORF|Verified
YOR371C	GPB1	S000005898	F	signal transducer activity	GO:0004871	ORF|Verified
YOR372C	NDD1	S000005899	F	transcription factor activity, protein binding	GO:0000988	ORF|Verified
YOR373W	NUD1	S000005900	F	structural molecule activity	GO:0005198	ORF|Verified
YOR374W	ALD4	S000005901	F	oxidoreductase activity	GO:0016491	ORF|Verified
YOR375C	GDH1	S000005902	F	oxidoreductase activity	GO:0016491	ORF|Verified
YOR376W		S000005903	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR376W-A		S000028586	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR377W	ATF1	S000005904	F	transferase activity	GO:0016740	ORF|Verified
YOR378W	AMF1	S000005905	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YOR379C		S000005906	F	molecular_function	GO:0003674	ORF|Dubious
YOR380W	RDR1	S000005907	F	DNA binding	GO:0003677	ORF|Verified
YOR380W	RDR1	S000005907	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YOR381W	FRE3	S000005908	F	oxidoreductase activity	GO:0016491	ORF|Verified
YOR381W-A		S000028587	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR382W	FIT2	S000005909	F	molecular_function	GO:0003674	ORF|Verified
YOR383C	FIT3	S000005910	F	molecular_function	GO:0003674	ORF|Verified
YOR384W	FRE5	S000005911	F	oxidoreductase activity	GO:0016491	ORF|Verified
YOR385W		S000005912	F	molecular_function	GO:0003674	ORF|Uncharacterized
YOR386W	PHR1	S000005913	F	RNA binding	GO:0003723	ORF|Verified
YOR386W	PHR1	S000005913	F	lyase activity	GO:0016829	ORF|Verified
YOR386W	PHR1	S000005913	F	mRNA binding	GO:0003729	ORF|Verified
YOR387C		S000005914	F	molecular_function	GO:0003674	ORF|Uncharacterized
